business_id,is_open,successful,stars,review_count,pop_sqmi,nn_count,nn_percent_rest,nn_all_percent_open,nn_max_cat_sim,nn_min_cat_sim,nn_avg_stars,nn_max_stars,nn_min_stars,nn_avg_review_count,nn_max_review_count,nn_min_review_count,nn_rest_avg_stars,nn_rest_max_stars,nn_rest_min_stars,nn_rest_avg_review_count,nn_rest_max_review_count,nn_rest_min_review_count,nn_weighted_avg_stars,nn_weighted_avg_review_count,nn_weighted_sum_stars,nn_weighted_sum_review_count,nn_rest_percent_open,nn_mean_cat_sim,cn_opyear_emp,cn_opyear_qp1,cn_opyear_ap,cn_opyear_est,cn_opyear_zip_est,cn_opyear_diff_emp,cn_opyear_diff_qp1,cn_opyear_diff_ap,cn_opyear_diff_est,cn_opyear_diff_zip_est
nR8QNgK8pLX2NbDnxNu1tg,0,False,3.5,16,2037.11,405,28,73,1,0,3.5308641975308643,5.0,1.0,86.1358024691358,2395,3,3.1478260869565218,4.5,1.0,149.8521739130435,1305,3,3.7692307692307687,321.61538461538464,-1,-1,63,0.11304347826086955,75911,320917,1324272,3493,415.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-3.7122969837587005
_ixV2SWDy7w8jzEAHp85qA,0,False,3.5,355,2037.11,1277,26,75,4,0,3.71025841816758,5.0,1.0,158.67815191855908,5382,3,3.3830409356725144,5.0,1.5,368.90350877192975,5382,3,3.508264462809917,630.8595041322316,-1,-1,65,0.7076023391812866,76479,331289,1369444,3630,415.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.4691358024691357
bqDFZDfDPdCut0CbybDUrA,1,True,3.5,149,2037.11,258,24,72,1,0,3.50968992248062,5.0,1.0,69.47286821705427,1880,3,3.15625,4.5,1.0,149.125,955,3,3.0,168.6,-1,-1,54,0.078125,92482,455339,1888151,4153,455.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,0.8869179600886918
SZEFE5hL7aN5nM-A44iPwQ,1,True,4.0,843,2037.11,1386,29,76,3,0,3.6731601731601735,5.0,1.0,222.13636363636363,7968,3,3.4181141439205955,5.0,1.5,516.7667493796528,7968,3,3.5867346938775517,662.8571428571429,-1,-1,67,0.4863523573200992,73202,281868,1189160,3213,431.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,4.358353510895883
DGDBFpZk-NIvah4M7MtDDg,1,False,3.5,6,2037.11,1255,25,76,1,0,3.737051792828685,5.0,1.0,155.5011952191235,5382,3,3.4012345679012346,5.0,1.5,377.24382716049377,5382,3,3.4642857142857144,441.8571428571428,-1,-1,66,0.12962962962962962,76479,331289,1369444,3630,415.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.4691358024691357
Rd11Bosr8JkfoUhZLzpuxg,1,True,4.5,689,2037.11,1010,26,77,6,0,3.715346534653465,5.0,1.0,145.12475247524753,4240,3,3.4092592592592594,5.0,1.5,338.73703703703706,4240,3,3.602339181286549,561.719298245614,-1,-1,67,0.6333333333333333,73202,281868,1189160,3213,431.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,4.358353510895883
GHwn0lza-JdaETNbOw98oA,0,False,4.0,21,2037.11,1472,29,76,5,0,3.65625,5.0,1.0,220.21671195652172,7968,3,3.397959183673469,5.0,1.5,505.31972789115645,7968,3,3.5,587.2068965517243,-1,-1,68,0.13151927437641722,73202,281868,1189160,3213,431.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,4.358353510895883
-153AjTW5luZPK4omEujWA,0,False,3.0,5,2037.11,1022,31,76,1,0,3.509784735812133,5.0,1.0,204.8816046966732,6446,3,3.3338461538461535,5.0,1.0,416.6338461538462,6446,3,3.1923076923076925,106.23076923076924,-1,-1,67,0.04,76479,331289,1369444,3630,415.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.4691358024691357
QpmotuTsf_nHT8RKViFMPQ,0,False,4.0,171,2037.11,1195,32,76,3,0,3.5774058577405863,5.0,1.0,218.2200836820084,7968,3,3.3881748071979434,5.0,1.0,451.3419023136247,7968,3,3.2925925925925927,477.68148148148146,-1,-1,69,0.34704370179948585,92482,455339,1888151,4153,455.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,0.8869179600886918
YQ--LJ7pvjiDSqNv0TuKTQ,1,True,4.0,866,2037.11,1158,27,76,1,0,3.7266839378238337,5.0,1.0,156.9896373056995,5382,3,3.4095238095238094,5.0,1.5,364.4063492063492,5382,3,3.3269230769230766,212.11538461538458,-1,-1,67,0.08253968253968254,80733,395225,1632905,3777,448.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,2.28310502283105
1FAvxOUOGGyZoYNlAXACag,0,False,2.5,326,2037.11,1173,27,76,1,0,3.720375106564365,5.0,1.0,164.2531969309463,5382,3,3.4040247678018574,5.0,1.5,375.5789473684209,5382,3,3.5121951219512195,452.3658536585366,-1,-1,67,0.12693498452012386,81941,343796,1403707,3675,405.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-2.4096385542168677
IWN2heYitkg-D4UdqfxcMA,1,True,4.0,1883,2037.11,1366,29,75,6,0,3.646046852122987,5.0,1.0,219.19619326500734,7968,3,3.41320293398533,5.0,1.0,500.8239608801956,7968,3,3.6178160919540234,639.3563218390805,-1,-1,66,0.8508557457212714,92482,455339,1888151,4153,455.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,0.8869179600886918
UUGoM4q4i8rK2CBRS0xDAw,0,False,4.0,1222,2037.11,1357,28,74,4,0,3.6654384672070734,5.0,1.0,213.60795873249816,7968,3,3.4222797927461137,5.0,1.0,512.0103626943005,7968,3,3.5625,431.6544117647058,-1,-1,65,0.35233160621761656,73202,281868,1189160,3213,431.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,4.358353510895883
PYIk6aWfw8B8bO1mTn2rpQ,1,False,4.0,8,2037.11,1374,31,76,5,0,3.6233624454148465,5.0,1.0,225.64992721979618,7968,3,3.4208715596330275,5.0,1.0,494.9243119266055,7968,3,3.56,477.2,-1,-1,68,0.22935779816513766,80733,395225,1632905,3777,448.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,2.28310502283105
pik4ebdFa0UcUhnNkivFcg,1,True,4.0,778,2037.11,1270,29,76,8,0,3.6547244094488183,5.0,1.0,194.1669291338583,7968,3,3.353947368421053,5.0,1.5,438.9578947368421,7968,3,3.5186915887850465,521.5280373831774,-1,-1,67,0.5631578947368421,88030,452243,1867953,3904,435.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-2.9017857142857144
zJ1kytRoyIHKqhl1DounBQ,1,True,4.5,32,2037.11,1398,29,75,4,0,3.6638054363376247,5.0,1.0,217.0722460658083,7968,3,3.408759124087591,5.0,1.0,496.0267639902676,7968,3,3.45483870967742,437.4516129032258,-1,-1,66,0.3771289537712895,88030,452243,1867953,3904,435.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-2.9017857142857144
El4FC8jcawUVgw_0EIcbaQ,1,False,3.0,3730,2037.11,850,35,75,6,0,3.4594117647058824,5.0,1.0,207.78941176470587,4981,3,3.3062913907284774,5.0,1.0,374.658940397351,4981,3,3.102272727272727,957.6590909090908,-1,-1,66,0.1456953642384106,65813,241023,1041448,2953,413.0,10.828014751696614,10.2504871600172,12.74645234208213,6.146657081236521,0.7317073170731708
5EIuCcoHY2evAhFMBV6G6g,0,False,3.5,140,2037.11,1411,27,76,2,0,3.7009213323883774,5.0,1.0,162.71438695960313,7866,3,3.3708860759493677,5.0,1.5,372.2607594936709,7866,3,3.7604166666666665,522.6666666666666,-1,-1,66,0.12151898734177215,73202,281868,1189160,3213,431.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,4.358353510895883
c0ZerP3dvw3x2IWXzNKDyQ,0,False,3.0,149,2037.11,1465,30,76,2,0,3.657337883959044,5.0,1.0,222.04505119453927,7968,3,3.3956916099773244,5.0,1.5,508.01814058956916,7968,3,3.208695652173913,562.5130434782609,-1,-1,68,0.2607709750566893,75911,320917,1324272,3493,415.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-3.7122969837587005
5UvAxXy6BBgyuxv0B3ztjA,0,False,3.0,37,2037.11,222,25,68,4,0,3.45945945945946,5.0,1.0,83.45045045045045,3048,3,3.149122807017544,4.5,1.0,189.29824561403512,3048,3,3.0,40.66666666666666,-1,-1,52,0.15789473684210525,75911,320917,1324272,3493,415.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-3.7122969837587005
PlMJAouo0D0ZXHkCDj6eeg,0,False,2.5,177,2037.11,921,33,75,3,0,3.4831704668838217,5.0,1.0,201.7339847991314,5472,3,3.3207236842105265,5.0,1.0,397.4736842105263,5472,3,3.1375,274.2375,-1,-1,65,0.2631578947368421,73202,281868,1189160,3213,431.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,4.358353510895883
NJ2Oyy9MH0qxYiLnVHfPiw,0,False,3.5,7,2037.11,1146,26,76,1,0,3.7395287958115184,5.0,1.0,151.2897033158813,5382,3,3.4066666666666667,5.0,1.5,367.76,5382,3,3.2580645161290325,195.8709677419355,-1,-1,66,0.10333333333333332,76479,331289,1369444,3630,415.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.4691358024691357
_7EsArRtaywrPasvA8ryfg,0,False,4.0,32,2037.11,1358,28,77,5,0,3.636229749631811,5.0,1.0,190.18630338733433,7968,3,3.3435114503816794,5.0,1.5,442.69720101781166,7968,3,3.4608695652173918,499.2,-1,-1,70,0.2926208651399491,75911,320917,1324272,3493,415.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-3.7122969837587005
r6b0IpBN8d-I4oe3RBL95A,1,False,2.0,29,2037.11,1245,25,76,4,0,3.740963855421687,5.0,1.0,154.53253012048194,5382,3,3.397832817337461,5.0,1.5,370.30959752321985,5382,3,3.429411764705882,320.4117647058824,-1,-1,66,0.2631578947368421,92482,455339,1888151,4153,455.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,0.8869179600886918
nUpz0YiBsOK7ff9k3vUJ3A,1,True,4.0,1472,2037.11,1315,27,75,2,0,3.704942965779468,5.0,1.0,161.16197718631182,5382,3,3.3676880222841232,5.0,1.5,370.6183844011142,5382,3,3.366336633663366,578.7227722772278,-1,-1,65,0.2813370473537605,88030,452243,1867953,3904,435.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-2.9017857142857144
lVULxfPrpjnlOzF_jilRAA,1,False,2.5,54,2037.11,1405,28,76,3,0,3.700355871886121,5.0,1.0,163.40854092526692,7866,3,3.373096446700508,5.0,1.5,372.8984771573604,7866,3,3.4117647058823533,416.2647058823529,-1,-1,66,0.2588832487309645,89310,429714,1830119,4020,451.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,3.67816091954023
WYxOAOMIBcnqf8QHfqaAIg,1,False,2.5,76,2037.11,220,21,82,3,0,3.5,5.0,1.0,21.772727272727273,338,3,3.3404255319148937,5.0,2.0,42.61702127659574,222,3,2.8125,50.375,-1,-1,65,0.1702127659574468,77580,348547,1463633,3661,430.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,3.614457831325301
WNSdjFgR3vjeDQl7rKEGNg,0,False,3.5,3,2037.11,806,23,76,0,0,3.7034739454094283,5.0,1.0,109.9937965260546,4240,3,3.3743315508021383,5.0,1.0,269.7754010695187,4240,3,-1.0,-1.0,-1,-1,66,0.0,77634,363239,1561994,3632,438.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,1.8604651162790697
RycZOiohghoI0Ssg2Qqgqw,1,False,3.0,194,2037.11,1334,30,76,3,0,3.6401799100449774,5.0,1.0,225.58395802098948,7968,3,3.412128712871287,5.0,1.0,512.1361386138614,7968,3,3.516949152542373,853.6694915254237,-1,-1,68,0.2920792079207921,73202,281868,1189160,3213,431.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,4.358353510895883
XXW_OFaYQkkGOGniujZFHg,1,True,4.0,3048,2037.11,538,25,76,5,0,3.771375464684015,5.0,1.0,116.5743494423792,4240,3,3.367647058823529,5.0,1.0,257.88235294117646,4240,3,3.6293103448275854,566.5,-1,-1,66,0.4264705882352941,65813,241023,1041448,2953,413.0,10.828014751696614,10.2504871600172,12.74645234208213,6.146657081236521,0.7317073170731708
742D-FQL6glg1ek71G4R2w,1,False,2.0,21,2037.11,1045,26,77,2,0,3.7330143540669862,5.0,1.0,146.6430622009569,4240,3,3.432971014492753,5.0,1.5,341.96014492753625,4240,3,2.9615384615384617,81.11538461538461,-1,-1,68,0.09420289855072464,77580,348547,1463633,3661,430.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,3.614457831325301
l9oTh1HKQt_o4SN63cNNMw,1,False,2.5,70,2037.11,1412,29,77,4,0,3.663951841359773,5.0,1.0,219.2337110481586,7968,3,3.388349514563106,5.0,1.5,520.3373786407767,7968,3,3.375776397515528,488.86956521739125,-1,-1,69,0.3907766990291262,80733,395225,1632905,3777,448.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,2.28310502283105
ksuxxeP_V73Y4iKPeLq77A,1,False,3.0,355,2037.11,1367,31,75,6,0,3.632772494513533,5.0,1.0,228.1097293343087,7968,3,3.4168618266978923,5.0,1.0,503.99531615925065,7968,3,3.5443037974683542,594.4261603375527,-1,-1,66,0.5550351288056206,75911,320917,1324272,3493,415.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-3.7122969837587005
4uiijOUDzc-DeIb2XcKW_A,0,False,2.5,36,2037.11,1015,26,78,1,0,3.743349753694581,5.0,1.0,143.6374384236453,4240,3,3.426136363636364,5.0,1.5,350.24242424242425,4240,3,3.533333333333333,704.6666666666665,-1,-1,67,0.05681818181818181,76479,331289,1369444,3630,415.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.4691358024691357
36ckWelVitpgX16g7lecqA,1,True,3.5,59,2037.11,1409,28,76,3,0,3.701206529453513,5.0,1.0,162.930447125621,7866,3,3.3708860759493677,5.0,1.5,372.2607594936709,7866,3,3.5204918032786887,407.90983606557376,-1,-1,66,0.3088607594936709,88030,452243,1867953,3904,435.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-2.9017857142857144
NFOj3uboFzeNF5X-dWUd_w,0,False,2.5,36,2037.11,1340,30,76,1,0,3.633582089552239,5.0,1.0,195.9298507462687,7968,3,3.3655256723716382,5.0,1.5,444.54767726161367,7968,3,2.859375,231.15625,-1,-1,69,0.07823960880195599,75911,320917,1324272,3493,415.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-3.7122969837587005
u_8cVZyxh0J468zEZUjNDQ,1,True,3.5,552,2037.11,1335,32,76,1,0,3.6187265917603,5.0,1.0,232.0119850187266,7968,3,3.4347319347319347,5.0,1.0,496.7552447552448,7968,3,3.4054054054054053,341.94594594594594,-1,-1,69,0.08624708624708624,89310,429714,1830119,4020,451.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,3.67816091954023
JuO9QpkdmbTS95GSXh4dZw,0,False,3.0,69,2037.11,1417,29,77,1,0,3.6616090331686655,5.0,1.0,220.257586450247,7968,3,3.3855421686746987,5.0,1.5,522.2433734939759,7968,3,3.744444444444445,542.4666666666667,-1,-1,69,0.10843373493975904,92482,455339,1888151,4153,455.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,0.8869179600886918
w12x7UBSSRsdbp3ZqguG3Q,1,True,4.0,673,2037.11,1172,30,76,4,0,3.6395051194539247,5.0,1.0,209.3523890784983,7968,3,3.338842975206612,5.0,1.5,458.34435261707983,7968,3,3.589673913043478,679.5815217391304,-1,-1,68,0.5068870523415978,65813,241023,1041448,2953,413.0,10.828014751696614,10.2504871600172,12.74645234208213,6.146657081236521,0.7317073170731708
pfmr8R3WH8RXqW0W6D8ffQ,1,True,3.5,304,2037.11,1310,32,75,5,0,3.6114503816793895,5.0,1.0,237.56183206106869,7968,3,3.4290697674418604,5.0,1.0,501.81395348837214,7968,3,3.503663003663004,716.3553113553113,-1,-1,66,0.6348837209302326,81941,343796,1403707,3675,405.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-2.4096385542168677
hLu4q64lPvF--9gd58lcPg,1,False,2.0,16,2037.11,1488,28,76,2,0,3.7016129032258074,5.0,1.0,174.37163978494624,7968,3,3.3892857142857142,5.0,1.5,413.4666666666666,7968,3,3.29746835443038,302.40506329113924,-1,-1,68,0.1880952380952381,76479,331289,1369444,3630,415.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.4691358024691357
_XM07jbQGliVPwnAfyyGUA,0,False,3.0,5,2037.11,806,23,76,1,0,3.7034739454094283,5.0,1.0,109.9937965260546,4240,3,3.3743315508021383,5.0,1.0,269.7754010695187,4240,3,3.0,5.0,-1,-1,66,0.0053475935828877,80733,395225,1632905,3777,448.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,2.28310502283105
FOw8d87D581CltNjk6t52g,0,False,2.5,11,2037.11,1315,29,76,1,0,3.651330798479088,5.0,1.0,217.33612167300382,7968,3,3.3753213367609254,5.0,1.5,506.40874035989714,7968,3,3.125,188.83333333333331,-1,-1,69,0.030848329048843187,75911,320917,1324272,3493,415.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-3.7122969837587005
OD71MBxh6lhoPx09zcepng,1,False,2.5,18,2037.11,1005,25,77,1,0,3.7203980099502485,5.0,1.0,139.63482587064678,4240,3,3.4057692307692307,5.0,1.0,345.46153846153845,4240,3,2.8541666666666665,78.41666666666667,-1,-1,67,0.09230769230769233,81941,343796,1403707,3675,405.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-2.4096385542168677
F7E3qP0oz_SuVGZGL0D8Zw,1,False,3.0,3,2037.11,319,29,70,1,0,3.424764890282132,5.0,1.0,116.3103448275862,3048,3,3.147368421052632,5.0,1.0,213.81052631578945,3048,3,3.1666666666666665,230.66666666666663,-1,-1,61,0.06315789473684211,75911,320917,1324272,3493,415.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-3.7122969837587005
J7KlrDFrriWoRkIUVNRPbg,1,False,3.0,156,2037.11,932,32,75,1,0,3.5010729613733904,5.0,1.0,210.36480686695282,6446,3,3.3382838283828384,5.0,1.0,424.4983498349835,6446,3,3.452380952380953,475.66666666666674,-1,-1,66,0.06930693069306931,89310,429714,1830119,4020,451.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,3.67816091954023
YRyYbOSwvHkZsZOLv98oQg,1,True,4.0,1014,2037.11,1353,31,76,2,0,3.6182557280118255,5.0,1.0,226.34737620103473,7968,3,3.4260563380281686,5.0,1.0,496.0305164319249,7968,3,3.6621621621621614,461.4324324324325,-1,-1,69,0.08685446009389672,77580,348547,1463633,3661,430.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,3.614457831325301
74C1z6cqEdvJVgETTcEodw,0,False,4.0,280,2037.11,1434,26,76,5,0,3.70536959553696,5.0,1.0,155.523709902371,7866,3,3.364229765013055,5.0,1.5,380.0417754569191,7866,3,3.5606796116504853,646.1990291262136,-1,-1,66,0.5378590078328982,75911,320917,1324272,3493,415.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-3.7122969837587005
SpeZAJN0ACO_m3Z4mcqwpA,1,True,3.5,68,2037.11,1370,27,75,5,0,3.7051094890510954,5.0,1.0,164.42846715328466,7866,3,3.37467018469657,5.0,1.5,378.1266490765171,7866,3,3.4263698630136985,528.8801369863013,-1,-1,65,0.7704485488126649,89310,429714,1830119,4020,451.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,3.67816091954023
_YIC05xpnIMIkn5LVwKf9w,1,False,2.5,12,2037.11,1004,32,76,3,0,3.5,5.0,1.0,208.6374501992032,6446,3,3.3343653250773992,5.0,1.0,420.54489164086687,6446,3,3.0866141732283463,312.92913385826773,-1,-1,67,0.3931888544891641,92482,455339,1888151,4153,455.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,0.8869179600886918
PXS-ptzCqz26yG-mfqUWGA,0,False,3.5,137,2037.11,1170,27,76,1,0,3.733333333333333,5.0,1.0,156.7846153846154,5382,3,3.4129746835443036,5.0,1.5,371.56012658227854,5382,3,3.571428571428572,126.0,-1,-1,67,0.022151898734177212,77580,348547,1463633,3661,430.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,3.614457831325301
Xensz-o7iwV1jDhYCP8SBw,0,False,2.5,22,2037.11,1416,27,76,1,0,3.7118644067796613,5.0,1.0,166.73658192090394,7968,3,3.3819796954314723,5.0,1.5,401.4619289340101,7968,3,3.572463768115942,648.3188405797101,-1,-1,67,0.1751269035532995,75911,320917,1324272,3493,415.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-3.7122969837587005
uuGL8diLlHfeUeFuod3F-w,1,True,3.5,1492,2037.11,1026,31,76,5,0,3.5170565302144245,5.0,1.0,203.85769980506825,6446,3,3.3312883435582816,5.0,1.0,415.50306748466255,6446,3,3.486238532110092,521.894495412844,-1,-1,67,0.6687116564417178,89310,429714,1830119,4020,451.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,3.67816091954023
bD9f8IT_-7d_Y0n2R24kUg,1,False,3.0,4,2037.11,351,30,71,1,0,3.4871794871794872,5.0,1.0,113.7008547008547,3048,3,3.212264150943396,5.0,1.0,214.68867924528303,3048,3,3.8,340.6,-1,-1,60,0.09433962264150944,76479,331289,1369444,3630,415.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.4691358024691357
keBXqRRumQA-A5m4K7Zq5w,0,False,4.5,16,2037.11,1015,26,78,5,0,3.743349753694581,5.0,1.0,143.6374384236453,4240,3,3.426136363636364,5.0,1.5,350.24242424242425,4240,3,3.4166666666666665,353.0263157894737,-1,-1,67,0.4318181818181818,77580,348547,1463633,3661,430.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,3.614457831325301
8menaxER6kxM_Lyi5tBmSA,1,False,1.5,6,2037.11,1421,28,76,1,0,3.6991555242786767,5.0,1.0,165.2512315270936,7866,3,3.3743718592964824,5.0,1.5,381.76884422110567,7866,3,3.2439024390243905,410.8780487804878,-1,-1,66,0.10301507537688442,92482,455339,1888151,4153,455.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,0.8869179600886918
QGAv-8tj5i4m4G-HDMnIbA,0,False,4.0,243,2037.11,433,25,74,5,0,3.5739030023094687,5.0,1.0,80.10854503464203,2395,3,3.15625,4.5,1.0,147.39285714285714,1305,3,3.1296296296296298,201.53703703703704,-1,-1,62,0.4821428571428572,89310,429714,1830119,4020,451.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,3.67816091954023
XWxYHSld0T2TfANwt1KmqA,1,True,3.5,292,2037.11,1433,28,77,4,0,3.6723656664340543,5.0,1.0,221.4480111653873,7968,3,3.4033816425120773,5.0,1.5,523.4516908212561,7968,3,3.545112781954887,957.6315789473683,-1,-1,69,0.32125603864734303,92482,455339,1888151,4153,455.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,0.8869179600886918
GJ_bXUPv672YwNg4TneJog,1,True,3.5,1540,2037.11,1357,31,76,3,0,3.625276344878408,5.0,1.0,221.7840825350037,7968,3,3.421615201900237,5.0,1.0,493.89311163895485,7968,3,3.15,398.0,-1,-1,68,0.19002375296912116,77580,348547,1463633,3661,430.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,3.614457831325301
PZsHMiTYy8BDWZNBZKLDxg,0,False,3.0,41,2037.11,299,22,78,2,0,3.6973244147157187,5.0,1.0,74.5685618729097,2395,3,3.3432835820895517,5.0,1.5,173.97014925373134,2313,3,2.6785714285714284,130.71428571428572,-1,-1,64,0.20895522388059698,77580,348547,1463633,3661,430.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,3.614457831325301
UkkIsIYoO0xF2LoysO_upA,0,False,4.0,109,2037.11,351,30,71,2,0,3.4871794871794872,5.0,1.0,113.70370370370372,3048,3,3.212264150943396,5.0,1.0,214.68867924528303,3048,3,3.8666666666666663,274.73333333333335,-1,-1,60,0.14150943396226415,77634,363239,1561994,3632,438.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,1.8604651162790697
7NucoWCjPzZyRPjsVR28xQ,1,False,3.0,106,2037.11,961,32,75,2,0,3.4890738813735687,5.0,1.0,208.67845993756504,6446,3,3.3306451612903225,5.0,1.0,422.0290322580645,6446,3,3.3365384615384617,331.88461538461536,-1,-1,66,0.16774193548387098,77580,348547,1463633,3661,430.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,3.614457831325301
NieVNg1pP-PPeGUsdpy9BA,1,False,4.0,3,2037.11,1370,27,75,3,0,3.7051094890510954,5.0,1.0,164.42846715328466,7866,3,3.37467018469657,5.0,1.5,378.1266490765171,7866,3,3.458333333333333,392.7407407407408,-1,-1,65,0.2849604221635884,81941,343796,1403707,3675,405.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-2.4096385542168677
faPVqws-x-5k2CQKDNtHxw,1,True,4.5,2887,2037.11,1400,27,76,2,0,3.701785714285714,5.0,1.0,162.46071428571432,7866,3,3.3727506426735223,5.0,1.5,372.18251928020567,7866,3,3.6056338028169015,708.9718309859155,-1,-1,66,0.18251928020565555,89310,429714,1830119,4020,451.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,3.67816091954023
QJR4qBUHegWEozSQrGmBPw,0,False,4.0,1768,2037.11,1397,29,75,4,0,3.6614173228346467,5.0,1.0,219.6907659269864,7968,3,3.4016990291262137,5.0,1.5,501.96844660194176,7968,3,3.5798319327731094,674.7605042016806,-1,-1,67,0.5776699029126213,65813,241023,1041448,2953,413.0,10.828014751696614,10.2504871600172,12.74645234208213,6.146657081236521,0.7317073170731708
9-cVW8wSRoE6Nmnc7v0uUA,1,True,3.5,592,2037.11,1408,26,76,2,0,3.711292613636364,5.0,1.0,157.6903409090909,7866,3,3.376657824933687,5.0,1.5,385.32891246684346,7866,3,3.425,697.4916666666667,-1,-1,66,0.3183023872679045,89310,429714,1830119,4020,451.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,3.67816091954023
25wTaO0_Rk-GLb4k2uMs0Q,1,True,4.0,480,2037.11,1309,27,75,8,0,3.701680672268908,5.0,1.0,161.05423987776928,5382,3,3.3718662952646237,5.0,1.5,368.2423398328691,5382,3,3.5409556313993176,533.1023890784983,-1,-1,65,0.8161559888579387,73202,281868,1189160,3213,431.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,4.358353510895883
uz77ng57t-sFnEjKbTAPrQ,0,False,4.5,9,2037.11,1415,28,76,6,0,3.702826855123675,5.0,1.0,165.2381625441696,7866,3,3.3753148614609567,5.0,1.5,376.9471032745592,7866,3,3.25974025974026,279.1298701298701,-1,-1,66,0.19395465994962216,65813,241023,1041448,2953,413.0,10.828014751696614,10.2504871600172,12.74645234208213,6.146657081236521,0.7317073170731708
